"DateTime";"[Chambre][5PST02-A 4in1 Multi-Sensor][Ouverture] ";"[Chambre][Chambre à coucher][Température] °C";"[Chambre][Chambre à coucher][CO2] ppm";"[Lyon][exterieur][Température] °C"
"2018-04-25 20:00:00";;22,475;462,25;22,125
"2018-04-25 21:00:00";;22,35;435,25;21,6
"2018-04-25 22:00:00";;22,225;424;21,075
"2018-04-25 23:00:00";;22,075;424,75;20,55
"2018-04-25 23:53:00";0
"2018-04-26 00:00:00";;22,075;518,5;20,15
"2018-04-26 01:00:00";;22,425;936,5;19,825
"2018-04-26 02:00:00";;22,5;1281,5;19,45
"2018-04-26 03:00:00";;22,525;1177,5;19,05
"2018-04-26 04:00:00";;22,5;974,5;18,65
"2018-04-26 05:00:00";;22,5;869;18,475
"2018-04-26 06:00:00";;22,4;831,5;18,3
"2018-04-26 07:00:00";;22,35;760,75;17,875
"2018-04-26 08:00:00";;22,3;780;17,525
"2018-04-26 08:35:34";1
"2018-04-26 09:00:00";;21,925;513;17,45
"2018-04-26 10:00:00";;21;415,75;17,6
"2018-04-26 11:00:00";;20,625;416,25;18,375
"2018-04-26 12:00:00";;20,6;440,25;18,95
"2018-04-26 12:55:49";0
"2018-04-26 13:00:00";;20,6;478,5;19,4
"2018-04-26 14:00:00";;21,025;537,75;19,7
"2018-04-26 15:00:00";;21,34;577;20,1
"2018-04-26 16:00:00";;21,55;610;20,5
"2018-04-26 17:00:00";;21,675;604,75;20,6
"2018-04-26 18:00:00";;21,7;610,75;20,375
"2018-04-26 19:00:00";;21,7;561,75;20,025
"2018-04-26 20:00:00";;21,625;543,75;19,475
"2018-04-26 21:00:00";;21,62;526;18,88
"2018-04-26 22:00:00";;21,6;540,25;18,4
"2018-04-26 23:00:00";;21,6;475,5;18
"2018-04-27 00:00:00";;21,625;476,75;17,275
"2018-04-27 01:00:00";;21,7;489;16,85
"2018-04-27 02:00:00";;21,75;677;16,625
"2018-04-27 03:00:00";;21,75;778,75;16,025
"2018-04-27 04:00:00";;21,7;702,25;15,55
"2018-04-27 05:00:00";;21,625;681;15,325
"2018-04-27 06:00:00";;21,6;692,5;15,125
"2018-04-27 07:00:00";;21,525;661,25;15
"2018-04-27 08:00:00";;21,45;693,75;14,9
"2018-04-27 09:00:00";;21,375;629,25;15,125
"2018-04-27 09:56:52";1
"2018-04-27 10:00:00";;21,05;568,5;15,8
"2018-04-27 11:00:00";;20;426,5;17,15
"2018-04-27 12:00:00";;19,75;399,75;18,225
"2018-04-27 13:00:00";;19,975;398,5;19,375
"2018-04-27 14:00:00";;20,4;377,5;20,35
"2018-04-27 15:00:00";;20,875;376;21,45
"2018-04-27 16:00:00";;21,375;372,75;22,55
"2018-04-27 17:00:00";;21,675;389,75;22,825
"2018-04-27 19:00:00";;21,55;485,25;22,275
"2018-04-27 20:00:00";;21,5;555;21,775
"2018-04-27 21:00:00";;21,4;651,75;21,2
"2018-04-27 22:00:00";;21,35;590;20,75
"2018-04-27 23:00:00";;21,25;538,5;20,375
"2018-04-28 00:00:00";;21,275;519;20,15
"2018-04-28 00:42:45";0
"2018-04-28 01:00:00";;21,725;904,75;19,975
"2018-04-28 02:00:00";;21,9;1073,25;19,85
"2018-04-28 03:00:00";;21,9;1056,25;19,45
"2018-04-28 04:00:00";;21,9;1004,75;18,85
"2018-04-28 05:00:00";;21,9;998,25;18,4
"2018-04-28 06:00:00";;21,8;1020,75;17,9
"2018-04-28 07:00:00";;21,8;1045,75;17,3
"2018-04-28 08:00:00";;21,8;986,75;17,025
"2018-04-28 09:00:00";;21,775;938,25;17,025
"2018-04-28 10:00:00";;21,625;746;17,75
"2018-04-28 11:00:00";;21,5;733,25;18,25
"2018-04-28 12:00:00";;21,175;604;18,825
"2018-04-28 12:16:43";1
"2018-04-28 13:00:00";;20,675;431,25;18,825
"2018-04-28 14:00:00";;20,75;538,75;19,5
"2018-04-28 14:24:54";0
"2018-04-28 15:00:00";;21,125;704;19,825
"2018-04-28 16:00:00";;21,2;744,25;19,775
"2018-04-28 17:00:00";;21,2;707,5;19,6
"2018-04-28 18:00:00";;21,2;662;19,525
"2018-04-28 19:00:00";;21,2;639,5;19,1
"2018-04-28 20:00:00";;21,2;631,5;18,65
"2018-04-28 21:00:00";;21,2;573,5;18,15
"2018-04-28 22:00:00";;21,125;536,25;17,725
"2018-04-28 23:00:00";;21,15;610;17,4
"2018-04-29 00:00:00";;21,275;646;17,2
"2018-04-29 01:00:00";;21,475;818,75;16,95
"2018-04-29 02:00:00";;21,45;900,5;16,7
"2018-04-29 03:00:00";;21,375;889,5;16,425
"2018-04-29 04:00:00";;21,3;862,5;16,225
"2018-04-29 05:00:00";;21,3;874,5;16,1
"2018-04-29 06:00:00";;21,3;901,5;16,075
"2018-04-29 07:00:00";;21,225;898,75;16,325
"2018-04-29 08:00:00";;21,2;909;17,125
"2018-04-29 09:00:00";;21,375;1091,75;17,5
"2018-04-29 10:00:00";;21,15;791;17,775
"2018-04-29 10:22:09";1
"2018-04-29 10:59:39";0
"2018-04-29 11:00:00";;20,9;628,5;18,15
"2018-04-29 12:00:00";;20,9;612,5;19,55
"2018-04-29 13:00:00";;20,9;582,25;20,725
"2018-04-29 14:00:00";;20,9;546,75;20,575
"2018-04-29 15:00:00";;20,875;527;20,9
"2018-04-29 16:00:00";;20,8;491;19,9
"2018-04-29 17:00:00";;20,725;470,5;19,35
"2018-04-29 18:00:00";;20,7;463,75;18,65
"2018-04-29 19:00:00";;20,7;440;16,875
"2018-04-29 20:00:00";;20,6;439,25;15,525
"2018-04-29 21:00:00";;20,6;436,25;14,975
"2018-04-29 22:00:00";;20,55;440,25;15
"2018-04-29 23:00:00";;20,5;441,75;14,875
"2018-04-30 00:00:00";;20,4;427,5;14,325
"2018-04-30 01:00:00";;20,35;431,75;14,625
"2018-04-30 02:00:00";;20,275;430,5;14,5
"2018-04-30 03:00:00";;20,2;421,5;14,325
"2018-04-30 04:00:00";;20,125;417,5;14
"2018-04-30 05:00:00";;20,075;423,75;13,6
"2018-04-30 06:00:00";;19,975;414,5;13,125
"2018-04-30 07:00:00";;19,9;407,75;12,9
"2018-04-30 08:00:00";;19,825;415;13,275
"2018-04-30 09:00:00";;19,775;409,75;13,825
"2018-04-30 10:00:00";;19,7;411,5;14,55
"2018-04-30 11:00:00";;19,7;411,25;15,675
"2018-04-30 12:00:00";;19,7;408;16,7
"2018-04-30 13:00:00";;19,6;420,75;16,925
"2018-04-30 14:00:00";;19,6;415,75;16,825
"2018-04-30 15:00:00";;19,6;415;16,4
"2018-04-30 16:00:00";;19,6;414,25;17,05
"2018-04-30 17:00:00";;19,55;422,25;16,725
"2018-04-30 18:00:00";;19,5;430,5;16,575
"2018-04-30 19:00:00";;19,5;423,25;16,2
"2018-04-30 20:00:00";;19,4;418;16,025
"2018-04-30 21:00:00";;19,4;427,5;16
"2018-04-30 22:00:00";;19,4;444;15,925
"2018-04-30 23:00:00";;19,4;427,5;15,7
"2018-05-01 00:00:00";;19,3;430,75;15,45
"2018-05-01 01:00:00";;19,3;434,25;15,35
"2018-05-01 02:00:00";;19,3;431,5;15,125
"2018-05-01 03:00:00";;19,225;426;14,975
"2018-05-01 04:00:00";;19,2;417,25;14,825
"2018-05-01 05:00:00";;19,125;414,5;14,6
"2018-05-01 06:00:00";;19,1;416;14,4
"2018-05-01 07:00:00";;19,075;418;14,1
"2018-05-01 08:00:00";;19;415,75;13,925
"2018-05-01 09:00:00";;19;412;13,7
"2018-05-01 10:00:00";;18,9;404;13,875
"2018-05-01 11:00:00";;18,9;403,25;14,275
"2018-05-01 12:00:00";;18,825;398,5;14,35
"2018-05-01 13:00:00";;18,8;403,75;14,9
"2018-05-01 14:00:00";;18,8;402,75;15,725
"2018-05-01 15:00:00";;18,8;415,5;16,075
"2018-05-01 16:00:00";;18,7;436,5;16,075
"2018-05-01 17:00:00";;18,7;438,75;16,175
"2018-05-01 18:00:00";;18,7;436,5;16,1
"2018-05-01 19:00:00";;18,7;439;15,85
"2018-05-01 20:00:00";;18,6;435;15,55
"2018-05-01 21:00:00";;18,6;432,25;15,3
"2018-05-01 22:00:00";;18,575;444,75;15,2
"2018-05-01 23:00:00";;18,5;436;14,85
"2018-05-02 00:00:00";;18,5;423,5;14,55
"2018-05-02 01:00:00";;18,475;438,5;14,275
"2018-05-02 02:00:00";;18,4;437,75;14,05
"2018-05-02 03:00:00";;18,4;428;13,925
"2018-05-02 04:00:00";;18,35;424;13,9
"2018-05-02 05:00:00";;18,3;421;13,775
"2018-05-02 06:00:00";;18,275;427,25;13,65
"2018-05-02 07:00:00";;18,2;422;13,625
"2018-05-02 08:00:00";;18,2;419,5;13,825
"2018-05-02 09:00:00";;18,125;424,5;14,25
"2018-05-02 10:00:00";;18,1;426;14,825
"2018-05-02 11:00:00";;18,1;423,75;15,475
"2018-05-02 12:00:00";;18,1;441,5;16,55
"2018-05-02 13:00:00";;18,125;435,75;17,1
"2018-05-02 14:00:00";;18,2;439,25;17,8
"2018-05-02 15:00:00";;18,275;447;18,35
"2018-05-02 16:00:00";;18,25;453,75;18,475
"2018-05-02 17:00:00";;18,2;475,25;18,25
"2018-05-02 18:00:00";;18,2;475,5;17,95
"2018-05-02 19:00:00";;18,2;478,5;17,525
"2018-05-02 20:00:00";;18,2;479,75;17,15
"2018-05-02 21:00:00";;18,2;471,75;16,85
"2018-05-02 22:00:00";;18,2;476,75;16,575
"2018-05-02 23:00:00";;18,2;458,75;16,35
"2018-05-03 00:00:00";;18,2;463,75;16,075
"2018-05-03 01:00:00";;18,2;463,75;15,925
"2018-05-03 02:00:00";;18,2;458,75;15,725
"2018-05-03 03:00:00";;18,2;468,5;15,6
"2018-05-03 04:00:00";;18,2;453,25;15,5
"2018-05-03 05:00:00";;18,1;453;15,35
"2018-05-03 06:00:00";;18,1;458,75;15,15
"2018-05-03 07:00:00";;18,1;455,25;14,9
"2018-05-03 08:00:00";;18,075;454;14,75
"2018-05-03 09:00:00";;18;452,25;14,825
"2018-05-03 10:00:00";;18;463,25;15,125
"2018-05-03 11:00:00";;18;469,75;15,75
"2018-05-03 12:00:00";;18;479,25;16,15
"2018-05-03 13:00:00";;18;487,5;16,65
"2018-05-03 14:00:00";;18;498,25;16,625
"2018-05-03 15:00:00";;18;492,75;17,075
"2018-05-03 16:00:00";;18;489,25;16,9
"2018-05-03 17:00:00";;18;498;16,7
"2018-05-03 18:00:00";;18;484,75;16,675
"2018-05-03 19:00:00";;18;486;16,5
"2018-05-03 20:00:00";;18;495,75;16,35
"2018-05-03 21:00:00";;18;494,75;16,275
"2018-05-03 22:00:00";;18;499;16,175
"2018-05-03 23:00:00";;18;506,25;16,075
"2018-05-04 00:00:00";;18;515,25;16
"2018-05-04 01:00:00";;18;520,25;15,9
"2018-05-04 02:00:00";;18;508;15,8
"2018-05-04 03:00:00";;17,95;504,75;15,625
"2018-05-04 04:00:00";;17,9;496,25;15,6
"2018-05-04 05:00:00";;17,9;503,25;15,55
"2018-05-04 06:00:00";;17,9;485;15,45
"2018-05-04 07:00:00";;17,9;488,75;15,4
"2018-05-04 08:00:00";;17,9;492,5;15,5
"2018-05-04 09:00:00";;17,9;491;15,875
"2018-05-04 10:00:00";;17,9;480;16,375
"2018-05-04 11:00:00";;17,9;475,5;17,225
"2018-05-04 12:00:00";;17,9;493,5;18,325
"2018-05-04 13:00:00";;18;513,5;19,05
"2018-05-04 14:00:00";;18;514,5;19,6
"2018-05-04 15:00:00";;18,1;565,75;20,1
"2018-05-04 16:00:00";;18,1;554,75;20
"2018-05-04 17:00:00";;18,1;574,75;19,8
"2018-05-04 18:00:00";;18,2;602;19,6
"2018-05-04 19:00:00";;18,2;600,25;19,475
"2018-05-04 20:00:00";;18,25;600,75;19,225
"2018-05-04 21:00:00";;18,3;584,75;18,975
"2018-05-04 22:00:00";;18,3;579,25;18,875
"2018-05-04 23:00:00";;18,375;597,5;18,775
"2018-05-05 00:00:00";;18,4;605,75;18,675
"2018-05-05 01:00:00";;18,4;587,75;18,55
"2018-05-05 02:00:00";;18,4;564,5;18,375
"2018-05-05 03:00:00";;18,4;540,75;18,175
"2018-05-05 04:00:00";;18,4;515,75;17,9
"2018-05-05 05:00:00";;18,4;510,75;17,7
"2018-05-05 06:00:00";;18,4;506,75;17,5
"2018-05-05 07:00:00";;18,4;497,5;17,5
"2018-05-05 08:00:00";;18,4;496,5;17,6
"2018-05-05 09:00:00";;18,45;494,5;17,8
"2018-05-05 10:00:00";;18,5;490,25;18,5
"2018-05-05 11:00:00";;18,5;499,75;19,15
"2018-05-05 12:00:00";;18,55;508,25;19,825
"2018-05-05 13:00:00";;18,625;525;20,525
"2018-05-05 14:00:00";;18,725;519,5;21,2
"2018-05-05 15:00:00";;18,85;544;21,675
"2018-05-05 16:00:00";;18,925;567,75;21,825
"2018-05-05 17:00:00";;19;591;21,8
"2018-05-05 18:00:00";;19;586;21,625
"2018-05-05 19:00:00";;19,05;613,5;21,325
"2018-05-05 20:00:00";;19,1;607;20,925
"2018-05-05 21:00:00";;19,1;587,75;20,6
"2018-05-05 22:00:00";;19,15;565;20,325
"2018-05-05 23:00:00";;19,2;555,25;20,025
"2018-05-06 00:00:00";;19,2;533,75;19,75
"2018-05-06 01:00:00";;19,2;523,75;19,45
"2018-05-06 02:00:00";;19,225;498;19,25
"2018-05-06 03:00:00";;19,3;482,75;19,075
"2018-05-06 04:00:00";;19,3;482,5;18,9
"2018-05-06 05:00:00";;19,3;478,75;18,675
"2018-05-06 06:00:00";;19,3;471,25;18,5
"2018-05-06 07:00:00";;19,3;468;18,45
"2018-05-06 08:00:00";;19,3;474,5;18,65
"2018-05-06 09:00:00";;19,3;478,75;19,175
"2018-05-06 10:00:00";;19,3;494,5;20,075
"2018-05-06 11:00:00";;19,45;626,75;20,85
"2018-05-06 12:00:00";;19,775;695,75;21,7
"2018-05-06 13:00:00";;19,9;670,75;22,4
"2018-05-06 14:00:00";;19,9;664,75;22,975
"2018-05-06 15:00:00";;20;662,75;23,5
"2018-05-06 16:00:00";;20,1;671;23,775
"2018-05-06 17:00:00";;20,1;679,5;23,775
"2018-05-06 18:00:00";;20,125;748,75;23,55
"2018-05-06 18:50:22";1
"2018-05-06 19:00:00";;20,325;562;23,1
"2018-05-06 20:00:00";;20,525;520;22,575
"2018-05-06 21:00:00";;20,6;481,5;22,225
"2018-05-06 22:00:00";;20,725;475,25;21,975
"2018-05-06 22:44:44";0
"2018-05-06 23:00:00";;21,125;913,5;21,75
"2018-05-07 00:00:00";;21,4;1339,75;21,5
"2018-05-07 01:00:00";;21,35;1371,25;21,225
"2018-05-07 02:00:00";;21,3;1060,25;20,95
"2018-05-07 03:00:00";;21,2;861;20,65
"2018-05-07 04:00:00";;21,175;795,75;20,4
"2018-05-07 05:00:00";;21,1;770;20,2
"2018-05-07 06:00:00";;21,1;733,75;19,85
"2018-05-07 07:00:00";;21,175;743;19,825
"2018-05-07 08:00:00";;21,5;692,75;20,025
"2018-05-07 08:31:55";1
"2018-05-07 09:00:00";;21,6;528;20,6
"2018-05-07 10:00:00";;21,525;499,25;21,475
"2018-05-07 11:00:00";;21,5;510,25;22,25
"2018-05-07 12:00:00";;21,6;482,5;23,05
"2018-05-07 13:00:00";;21,6;487,5;23,75
"2018-05-07 14:00:00";;21,7;548,75;24,3
"2018-05-07 15:00:00";;21,8;552;24,8
"2018-05-07 16:00:00";;21,875;566;25
"2018-05-07 17:00:00";;21,9;547,25;24,925
"2018-05-07 18:00:00";;21,95;515;24,65
"2018-05-07 19:00:00";;22;489,75;24,1
"2018-05-07 20:00:00";;22;468,5;23,625
"2018-05-07 21:00:00";;22;485,75;23,075
"2018-05-07 22:00:00";;22;441;22,2
"2018-05-07 23:00:00";;22,1;489,5;21,675
"2018-05-08 00:00:00";;22,2;519,25;21,4
"2018-05-08 01:00:00";;22,125;568,25;21,125
"2018-05-08 02:00:00";;22,1;570;20,85
"2018-05-08 03:00:00";;22;565,5;20,65
"2018-05-08 04:00:00";;21,825;553,75;20,25
"2018-05-08 05:00:00";;21,75;577,75;20
"2018-05-08 06:00:00";;21,65;568;19,825
"2018-05-08 07:00:00";;21,575;549,5;19,675
"2018-05-08 08:00:00";;21,45;527,25;19,85
"2018-05-08 09:00:00";;21,225;470,75;20,475
"2018-05-08 10:00:00";;21,1;458,25;20,825
"2018-05-08 11:00:00";;21,225;442,25;21,6
"2018-05-08 12:00:00";;21,5;440,25;22,35
"2018-05-08 13:00:00";;21,675;431,5;22,7
"2018-05-08 14:00:00";;21,85;432,5;23,4
"2018-05-08 15:00:00";;21,875;433,75;23,5
"2018-05-08 16:00:00";;21,9;440,25;23,7
"2018-05-08 17:00:00";;22;439;23,775
"2018-05-08 18:00:00";;22;428,75;23,775
"2018-05-08 19:00:00";;22;436,75;23,05
"2018-05-08 20:00:00";;21,925;433,25;22,25
"2018-05-08 21:00:00";;21,775;463,5;21,475
"2018-05-08 22:00:00";;21,65;485,5;21,125
"2018-05-08 23:00:00";;21,75;766,75;20,925
"2018-05-08 23:14:35";0
"2018-05-09 00:00:00";;22,075;1192,5;20,825
"2018-05-09 01:00:00";;22,1;1286,25;20,775
"2018-05-09 02:00:00";;22,1;924,25;20,7
"2018-05-09 03:00:00";;22,1;669,5;20,625
"2018-05-09 04:00:00";;22,075;618,25;20,5
"2018-05-09 05:00:00";;22;638;20,25
"2018-05-09 06:00:00";;22;653,5;20,025
"2018-05-09 07:00:00";;22;701,5;19,9
"2018-05-09 08:00:00";;22,025;712,75;20,05
"2018-05-09 08:57:56";1
"2018-05-09 09:00:00";;21,8;462,5;20,65
"2018-05-09 10:00:00";;21,575;461,25;20,775
"2018-05-09 11:00:00";;21,5;470,5;21,125
"2018-05-09 12:00:00";;21,5;473,75;21,725
"2018-05-09 13:00:00";;21,55;464,5;22,15
"2018-05-09 14:00:00";;21,75;462,75;22,8
"2018-05-09 15:00:00";;21,95;440;23,325
"2018-05-09 16:00:00";;22,1;446,5;23,35
"2018-05-09 17:00:00";;22,1;432,25;23,025
"2018-05-09 18:00:00";;22,125;459,75;22,55
"2018-05-09 19:00:00";;22,025;423,5;22,1
"2018-05-09 20:00:00";;21,9;469,75;21,45
"2018-05-09 20:43:01";0
"2018-05-09 21:00:00";;21,9;535;21
"2018-05-09 22:00:00";;21,9;480;20,7
"2018-05-09 23:00:00";;21,9;451,25;20,55
"2018-05-10 00:00:00";;21,9;425,5;20,275
"2018-05-10 01:00:00";;21,9;419,5;20,075
"2018-05-10 02:00:00";;21,85;409,5;19,925
"2018-05-10 03:00:00";;21,8;406,5;20
"2018-05-10 04:00:00";;21,8;406,75;19,9
"2018-05-10 05:00:00";;21,75;400,25;19,8
"2018-05-10 06:00:00";;21,7;409,5;19,65
"2018-05-10 07:00:00";;21,7;417,5;19,425
"2018-05-10 08:00:00";;21,6;416,75;19,275
"2018-05-10 09:00:00";;21,6;419;19,075
"2018-05-10 10:00:00";;21,55;418;18,75
"2018-05-10 11:00:00";;21,5;416,75;18,6
"2018-05-10 12:00:00";;21,425;409,75;18,775
"2018-05-10 13:00:00";;21,4;407,25;19,25
"2018-05-10 14:00:00";;21,4;401,75;19,625
"2018-05-10 15:00:00";;21,325;405,75;19,95
"2018-05-10 16:00:00";;21,3;406,5;20,35
"2018-05-10 17:00:00";;21,3;410,75;20,325
"2018-05-10 18:00:00";;21,25;409,5;19,875
"2018-05-10 19:00:00";;21,2;413,75;19,525
"2018-05-10 20:00:00";;21,2;424,75;19,15
"2018-05-10 21:00:00";;21,2;414,25;18,75
"2018-05-10 22:00:00";;21,2;409;18,425
"2018-05-10 23:00:00";;21,1;411,5;18,05
"2018-05-11 00:00:00";;21,1;402,5;17,725
"2018-05-11 01:00:00";;21;401,75;17,3
"2018-05-11 02:00:00";;20,95;397;16,875
"2018-05-11 03:00:00";;20,9;397,25;16,725
"2018-05-11 04:00:00";;20,85;386,75;16,5
"2018-05-11 05:00:00";;20,775;388,5;16,3
"2018-05-11 06:00:00";;20,7;394,75;15,875
"2018-05-11 07:00:00";;20,625;395,5;15,95
"2018-05-11 08:00:00";;20,6;390,75;16,1
"2018-05-11 09:00:00";;20,5;393,75;16,85
"2018-05-11 10:00:00";;20,5;400,75;17,55
"2018-05-11 11:00:00";;20,5;405,25;18,5
"2018-05-11 12:00:00";;20,5;411,75;19,15
"2018-05-11 13:00:00";;20,5;415;19,75
"2018-05-11 14:00:00";;20,575;420;20,425
"2018-05-11 15:00:00";;20,65;419,25;21,1
"2018-05-11 16:00:00";;20,7;431,5;21,6
"2018-05-11 17:00:00";;20,775;444;21,7
"2018-05-11 18:00:00";;20,8;454,25;21,6
"2018-05-11 19:00:00";;20,8;454,25;21,375
"2018-05-11 20:00:00";;20,8;457,25;21,05
"2018-05-11 21:00:00";;20,85;451;20,725
"2018-05-11 22:00:00";;20,9;443,5;20,575
"2018-05-11 23:00:00";;20,9;431,25;20,275
"2018-05-12 00:00:00";;20,9;430;20,05
"2018-05-12 01:00:00";;20,9;442;19,9
"2018-05-12 02:00:00";;20,9;439,5;19,575
"2018-05-12 03:00:00";;20,9;428,25;19,275
"2018-05-12 04:00:00";;20,9;422,75;18,975
"2018-05-12 05:00:00";;20,9;424,25;18,45
"2018-05-12 06:00:00";;20,9;422;17,975
"2018-05-12 07:00:00";;20,825;421,25;17,875
"2018-05-12 08:00:00";;20,8;418,25;17,975
"2018-05-12 09:00:00";;20,8;399,75;18,625
"2018-05-12 10:00:00";;20,75;410,5;19,5
"2018-05-12 11:00:00";;20,75;415,5;20,625
"2018-05-12 12:00:00";;20,8;415,5;21,8
"2018-05-12 13:00:00";;20,9;410,25;22,875
"2018-05-12 14:00:00";;20,9;404,75;23,425
"2018-05-12 15:00:00";;20,9;400;23,425
"2018-05-12 16:00:00";;20,9;389,5;23,15
"2018-05-12 17:00:00";;20,9;388,75;22,95
"2018-05-12 18:00:00";;20,9;398,75;22,725
"2018-05-12 19:00:00";;20,925;396,75;22,35
"2018-05-12 20:00:00";;21;397;21,9
"2018-05-12 21:00:00";;21;398,75;20,75
"2018-05-12 22:00:00";;21;391,25;18,075
"2018-05-12 23:00:00";;20,95;388,75;17,2
"2018-05-13 00:00:00";;20,9;393;17,125
"2018-05-13 01:00:00";;20,875;386,5;16,95
"2018-05-13 02:00:00";;20,775;376,75;16,45
"2018-05-13 03:00:00";;20,7;372,5;15,75
"2018-05-13 04:00:00";;20,575;369,5;15,15
"2018-05-13 05:00:00";;20,475;368,75;15,025
"2018-05-13 06:00:00";;20,35;374,5;14,875
"2018-05-13 07:00:00";;20,225;372,25;14,9
"2018-05-13 08:00:00";;20,15;371,25;14,575
"2018-05-13 09:00:00";;20,05;373,5;14,3
"2018-05-13 10:00:00";;19,95;375;14,35
"2018-05-13 11:00:00";;19,9;370,25;14,425
"2018-05-13 12:00:00";;19,8;365,25;14,3
"2018-05-13 13:00:00";;19,7;367;14,3
"2018-05-13 14:00:00";;19,65;365;14,325
"2018-05-13 15:00:00";;19,575;358;14,05
"2018-05-13 16:00:00";;19,475;356,25;13,825
"2018-05-13 17:00:00";;19,375;354;13,55
"2018-05-13 18:00:00";;19,3;353,5;13,325
"2018-05-13 19:00:00";;19,2;349;13,2
"2018-05-13 20:00:00";;19,1;353,25;13,125
"2018-05-13 21:00:00";;19;347,5;13,075
"2018-05-13 22:00:00";;18,9;346,5;13,125
"2018-05-13 23:00:00";;18,825;371,25;13,1
"2018-05-14 00:00:00";;18,7;411,5;12,925
"2018-05-14 00:41:36";1
"2018-05-14 00:54:47";0
"2018-05-14 01:00:00";;18,825;;12,8
"2018-05-14 02:00:00";;18,9;742,5;12,675
"2018-05-14 03:00:00";;18,9;851,25;12,6
"2018-05-14 04:00:00";;18,9;887,25;12,725
"2018-05-14 05:00:00";;18,9;939,5;12,775
"2018-05-14 06:00:00";;18,8;952,75;12,8
"2018-05-14 07:00:00";;18,8;972,75;12,775
"2018-05-14 08:00:00";;18,825;1013,75;12,8
"2018-05-14 09:00:00";;18,55;949,75;12,925
"2018-05-14 09:30:58";1
"2018-05-14 10:00:00";;17,375;560,25;12,925
"2018-05-14 11:00:00";;17,625;443,25;13,05
"2018-05-14 11:09:46";0
"2018-05-14 12:00:00";;18,225;574,5;13,6
"2018-05-14 13:00:00";;18,4;637,5;13,925
"2018-05-14 14:00:00";;18,425;651,25;14,375
"2018-05-14 15:00:00";;18,5;631,25;14,6
"2018-05-14 16:00:00";;18,525;696;14,65
"2018-05-14 17:00:00";;18,6;715,75;14,65
"2018-05-14 18:00:00";;18,5;689;14,725
"2018-05-14 19:00:00";;18,5;619,75;14,675
"2018-05-14 20:00:00";;18,55;717,5;14,6
"2018-05-14 21:00:00";;18,6;757,75;14,525
"2018-05-14 22:00:00";;18,7;807;14,65
"2018-05-14 23:00:00";;18,7;807,75;14,7
"2018-05-15 00:00:00";;18,975;887;14,675
"2018-05-15 01:00:00";;19,1;1227,75;14,7
"2018-05-15 02:00:00";;19;1046;14,75
"2018-05-15 03:00:00";;18,95;909,75;14,7
"2018-05-15 04:00:00";;18,875;910,25;14,6
"2018-05-15 05:00:00";;18,8;870,25;14,525
"2018-05-15 06:00:00";;18,8;947,75;14,575
"2018-05-15 07:00:00";;18,825;975,5;14,625
"2018-05-15 08:00:00";;18,55;927,75;14,85
"2018-05-15 08:28:58";1
"2018-05-15 09:00:00";;17,625;636;15,025
"2018-05-15 10:00:00";;17,275;463,5;15,325
"2018-05-15 11:00:00";;17,2;442;15,45
"2018-05-15 12:00:00";;17,8;466,5;15,825
"2018-05-15 12:06:35";0
"2018-05-15 13:00:00";;18,15;505;17
"2018-05-15 14:00:00";;18,325;487,75;17,825
"2018-05-15 15:00:00";;18,425;486,75;18,2
"2018-05-15 16:00:00";;18,5;592,25;18,6
"2018-05-15 17:00:00";;18,575;619,75;18,725
"2018-05-15 18:00:00";;18,6;644;18,175
"2018-05-15 19:00:00";;18,65;724,25;17,5
"2018-05-15 20:00:00";;18,625;784,75;16,95
"2018-05-15 21:00:00";;18,6;668,5;16,6
"2018-05-15 22:00:00";;18,7;678,25;16,175
"2018-05-15 23:00:00";;18,7;664,75;16,15
"2018-05-16 00:00:00";;18,775;676,75;16,075
"2018-05-16 01:00:00";;18,8;751,75;16
"2018-05-16 02:00:00";;18,8;735,75;15,75
"2018-05-16 03:00:00";;18,8;713,5;15,575
"2018-05-16 04:00:00";;18,75;671;15,5
"2018-05-16 05:00:00";;18,7;666,5;15,4
"2018-05-16 06:00:00";;18,725;723;15,4
"2018-05-16 07:00:00";;18,8;751;15,425
"2018-05-16 08:00:00";;18,725;781;15,6
"2018-05-16 08:26:40";1
"2018-05-16 09:00:00";;18,25;546;15,95
"2018-05-16 10:00:00";;18,025;401,25;16,5
"2018-05-16 11:00:00";;18,15;417,25;17,35
"2018-05-16 11:26:53";0
"2018-05-16 12:00:00";;18,45;459,75;17,875
"2018-05-16 13:00:00";;18,625;513,75;18,725
"2018-05-16 14:00:00";;18,7;529;19,35
"2018-05-16 15:00:00";;18,725;543,25;19,225
"2018-05-16 16:00:00";;18,8;570;19,525
"2018-05-16 17:00:00";;18,8;595,25;19,1
"2018-05-16 18:00:00";;18,8;597,5;18,8
"2018-05-16 19:00:00";;18,8;582,5;18,375
"2018-05-16 20:00:00";;18,85;553,5;18
"2018-05-16 21:00:00";;18,9;560;17,6
"2018-05-16 22:00:00";;18,95;650;17,35
"2018-05-16 23:00:00";;19,075;669;16,875
"2018-05-17 00:00:00";;19,3;778,75;16,65
"2018-05-17 01:00:00";;19,3;795,75;16,55
"2018-05-17 02:00:00";;19,225;774,25;16,55
"2018-05-17 03:00:00";;19,2;756;16,2
"2018-05-17 04:00:00";;19,2;748,5;15,975
"2018-05-17 05:00:00";;19,1;749,75;15,7
